LATITUDE,LONGITUDE,ELEVATION,loc,scale,shape
49.650000000000006,-131.25,-32768,204.2568,3.808446,0.1189376
49.650000000000006,-130.95,-32768,170.82056,3.671109,0.1189376
49.650000000000006,-130.65,-32768,156.15724,3.611118,0.1189376
49.650000000000006,-130.35,-32768,159.1637,3.6240106,0.1189376
49.650000000000006,-130.04999999999998,-32768,186.1424,3.7356875,0.1189376
49.650000000000006,-129.75,-32768,177.25256,3.6995633,0.1189376
49.650000000000006,-129.45,-32768,192.9523,3.7648234,0.1189376
49.650000000000006,-129.15,-32768,182.2237,3.72117,0.1189376
49.650000000000006,-128.85,-32768,180.1506,3.713202,0.1189376
49.650000000000006,-128.54999999999998,-32768,219.82797,3.8773496,0.1189376
49.650000000000006,-128.25,-32768,188.24658,3.747773,0.1189376
49.650000000000006,-127.95,-32768,188.06802,3.7476733,0.1189376
49.650000000000006,-127.65,-32768,160.22769,3.6336665,0.1189376
49.650000000000006,-127.35,-32768,164.02588,3.6500986,0.1189376
49.650000000000006,-127.05,-32768,151.48557,3.5992062,0.1189376
49.650000000000006,-126.75,-32768,152.14369,3.6028166,0.1189376
49.650000000000006,-126.45,-32768,167.5805,3.6673987,0.1189376
49.650000000000006,-126.15,-32768,166.13332,3.662362,0.1189376
49.650000000000006,-125.85,-32768,146.65132,3.583148,0.1189376
49.650000000000006,-125.55,-32768,142.53387,3.5672483,0.1189376
49.650000000000006,-125.25,-32768,133.85568,3.5326877,0.1189376
49.650000000000006,-124.95,-32768,150.32848,3.601875,0.1189376
49.650000000000006,-124.65,-32768,165.65154,3.6663864,0.1189376
49.650000000000006,-124.35,-32768,167.64874,3.6760783,0.1189376
49.650000000000006,-124.05,-32768,164.01317,3.6627324,0.1189376
49.650000000000006,-123.75,-32768,170.23279,3.6899853,0.1189376
49.650000000000006,-123.45,-32768,149.0755,3.6044257,0.1189376
49.650000000000006,-123.15,-32768,168.3008,3.6852999,0.1189376
49.650000000000006,-122.85,-32768,170.35776,3.6953416,0.1189376
49.650000000000006,-122.55,-32768,164.52281,3.6725044,0.1189376
49.650000000000006,-122.25,-32768,184.06131,3.7540543,0.1189376
49.650000000000006,-121.95,-32768,207.97809,3.8536577,0.1189376
49.650000000000006,-121.65,-32768,176.21825,3.723434,0.1189376
49.650000000000006,-121.35,-32768,191.75917,3.787975,0.1189376
49.650000000000006,-121.05,-32768,188.05823,3.7731366,0.1189376
49.650000000000006,-120.75,-32768,178.38849,3.733504,0.1189376
49.650000000000006,-120.45,-32768,212.5184,3.874312,0.1189376
49.650000000000006,-120.15,-32768,209.86455,3.8633215,0.1189376
49.650000000000006,-119.85,-32768,203.832,3.8380115,0.1189376
49.650000000000006,-119.55,-32768,210.86179,3.8663511,0.1189376
49.650000000000006,-119.25,-32768,195.7323,3.8027718,0.1189376
49.650000000000006,-118.95,-32768,180.88264,3.740052,0.1189376
49.650000000000006,-118.65,-32768,189.37401,3.7730196,0.1189376
49.650000000000006,-118.35,-32768,182.84502,3.743565,0.1189376
49.650000000000006,-118.05,-32768,183.00374,3.7414203,0.1189376
49.650000000000006,-117.75,-32768,196.81854,3.795348,0.1189376
49.650000000000006,-117.45,-32768,209.92822,3.8463948,0.1189376
49.650000000000006,-117.15,-32768,199.44054,3.8005347,0.1189376
49.650000000000006,-116.85,-32768,202.78702,3.8124673,0.1189376
49.650000000000006,-116.55,-32768,223.54971,3.897034,0.1189376
49.650000000000006,-116.25,-32768,206.23715,3.825552,0.1189376
49.650000000000006,-115.95,-32768,234.3363,3.9422052,0.1189376
49.650000000000006,-115.65,-32768,231.41057,3.9316268,0.1189376
49.650000000000006,-115.35,-32768,237.94406,3.9606185,0.1189376
49.650000000000006,-115.05,-32768,233.13005,3.9432528,0.1189376
49.650000000000006,-114.75,-32768,187.28403,3.7569535,0.1189376
49.650000000000006,-114.45,-32768,169.56772,3.6868896,0.1189376
49.650000000000006,-114.15,-32768,180.48944,3.7351713,0.1189376
49.650000000000006,-113.85,-32768,199.1996,3.8155634,0.1189376
49.650000000000006,-113.55,-32768,213.19185,3.8767858,0.1189376
49.650000000000006,-113.25,-32768,208.7331,3.8619862,0.1189376
49.650000000000006,-112.95,-32768,188.63777,3.7826445,0.1189376
49.650000000000006,-112.65,-32768,197.7958,3.8242047,0.1189376
49.650000000000006,-112.35,-32768,175.78162,3.7371156,0.1189376
49.650000000000006,-112.05,-32768,188.02095,3.7913182,0.1189376
49.650000000000006,-111.75,-32768,165.62015,3.702697,0.1189376
49.650000000000006,-111.45,-32768,147.40361,3.631202,0.1189376
49.650000000000006,-111.15,-32768,155.93561,3.6698222,0.1189376
49.650000000000006,-110.85,-32768,171.86967,3.7387073,0.1189376
49.650000000000006,-110.55,-32768,161.32503,3.6982899,0.1189376
49.650000000000006,-110.25,-32768,197.59267,3.850489,0.1189376
49.650000000000006,-109.95,-32768,194.26062,3.8390136,0.1189376
49.650000000000006,-109.65,-32768,202.48972,3.8747613,0.1189376
49.650000000000006,-109.35,-32768,198.02652,3.8577898,0.1189376
49.650000000000006,-109.05,-32768,185.96645,3.8087971,0.1189376
49.650000000000006,-108.75,-32768,186.01187,3.8092394,0.1189376
49.650000000000006,-108.45,-32768,193.42406,3.8394637,0.1189376
49.650000000000006,-108.15,-32768,186.70224,3.8108895,0.1189376
49.650000000000006,-107.85,-32768,225.16634,3.9679613,0.1189376
49.650000000000006,-107.55,-32768,232.6253,3.9967778,0.1189376
49.650000000000006,-107.25,-32768,271.35098,4.1540112,0.1189376
49.650000000000006,-106.95,-32768,264.24808,4.1219673,0.1189376
49.650000000000006,-106.65,-32768,243.02515,4.031499,0.1189376
49.650000000000006,-106.35,-32768,216.79309,3.919962,0.1189376
49.650000000000006,-106.05,-32768,215.2021,3.910308,0.1189376
49.650000000000006,-105.75,-32768,238.78851,4.004538,0.1189376
49.650000000000006,-105.45,-32768,231.33809,3.9711816,0.1189376
49.650000000000006,-105.15,-32768,237.95775,3.9966817,0.1189376
49.650000000000006,-104.85,-32768,245.43643,4.0265665,0.1189376
49.650000000000006,-104.55,-32768,285.50436,4.191886,0.1189376
49.650000000000006,-104.25,-32768,303.75336,4.268427,0.1189376
49.650000000000006,-103.95,-32768,312.94156,4.3087435,0.1189376
49.650000000000006,-103.65,-32768,281.83603,4.184126,0.1189376
49.650000000000006,-103.35,-32768,298.75848,4.2582455,0.1189376
49.650000000000006,-103.05,-32768,298.28024,4.261568,0.1189376
49.650000000000006,-102.75,-32768,301.0545,4.278871,0.1189376
49.650000000000006,-102.45,-32768,320.56677,4.365651,0.1189376
49.650000000000006,-102.15,-32768,321.58774,4.3763404,0.1189376
49.650000000000006,-101.85,-32768,356.4428,4.5267143,0.1189376
49.650000000000006,-101.55,-32768,358.89642,4.5434318,0.1189376
49.650000000000006,-101.25,-32768,343.99515,4.488075,0.1189376
49.650000000000006,-100.95,-32768,326.89203,4.422735,0.1189376
49.650000000000006,-100.65,-32768,294.155,4.2913437,0.1189376
49.650000000000006,-100.35,-32768,306.9848,4.346132,0.1189376
49.650000000000006,-100.05,-32768,308.96954,4.3545504,0.1189376
49.650000000000006,-99.75,-32768,322.1461,4.4075985,0.1189376
49.650000000000006,-99.45,-32768,315.80023,4.3792024,0.1189376
49.650000000000006,-99.15,-32768,312.64365,4.3633966,0.1189376
49.650000000000006,-98.85,-32768,285.45557,4.2480125,0.1189376
49.650000000000006,-98.55,-32768,279.39874,4.219743,0.1189376
49.650000000000006,-98.25,-32768,281.34628,4.224384,0.1189376
49.650000000000006,-97.95,-32768,289.3276,4.254078,0.1189376
49.650000000000006,-97.65,-32768,286.52176,4.2395573,0.1189376
49.650000000000006,-97.35,-32768,272.8465,4.1803985,0.1189376
49.650000000000006,-97.05,-32768,267.08078,4.154052,0.1189376
49.650000000000006,-96.75,-32768,244.74191,4.0595064,0.1189376
49.650000000000006,-96.45,-32768,236.22299,4.0221934,0.1189376
49.650000000000006,-96.15,-32768,233.56139,4.009109,0.1189376
49.650000000000006,-95.85,-32768,264.0199,4.132877,0.1189376
49.650000000000006,-95.55,-32768,258.0379,4.1065702,0.1189376
49.650000000000006,-95.25,-32768,260.42728,4.11492,0.1189376
49.650000000000006,-94.95,-32768,279.45062,4.191745,0.1189376
49.650000000000006,-94.65,-32768,282.4898,4.2028966,0.1189376
49.650000000000006,-94.35,-32768,279.15167,4.18771,0.1189376
49.650000000000006,-94.05,-32768,302.50043,4.2824554,0.1189376
49.650000000000006,-93.75,-32768,312.90375,4.323952,0.1189376
49.650000000000006,-93.45,-32768,315.42435,4.3328834,0.1189376
49.650000000000006,-93.15,-32768,326.4456,4.3766613,0.1189376
49.650000000000006,-92.85,-32768,310.89703,4.3109922,0.1189376
49.650000000000006,-92.55,-32768,286.4442,4.208526,0.1189376
49.650000000000006,-92.25,-32768,286.85025,4.208666,0.1189376
49.650000000000006,-91.95,-32768,292.01743,4.22815,0.1189376
49.650000000000006,-91.65,-32768,290.37045,4.2198772,0.1189376
49.650000000000006,-91.35,-32768,297.0858,4.246139,0.1189376
49.650000000000006,-91.05,-32768,304.2524,4.2741833,0.1189376
49.650000000000006,-90.75,-32768,305.44565,4.277759,0.1189376
49.650000000000006,-90.45,-32768,292.0449,4.221317,0.1189376
49.650000000000006,-90.15,-32768,282.6553,4.18147,0.1189376
49.650000000000006,-89.85,-32768,315.5033,4.315996,0.1189376
49.650000000000006,-89.55,-32768,331.19916,4.3800006,0.1189376
49.650000000000006,-89.25,-32768,340.2122,4.4164586,0.1189376
49.650000000000006,-88.94999999999999,-32768,325.48602,4.35518,0.1189376
49.650000000000006,-88.65,-32768,304.63956,4.2688556,0.1189376
49.650000000000006,-88.35,-32768,308.00607,4.282451,0.1189376
49.650000000000006,-88.05,-32768,323.0527,4.344241,0.1189376
49.650000000000006,-87.75,-32768,335.19403,4.3940825,0.1189376
49.650000000000006,-87.44999999999999,-32768,329.78726,4.3715997,0.1189376
49.650000000000006,-87.15,-32768,317.7273,4.3217506,0.1189376
49.650000000000006,-86.85,-32768,278.27658,4.1589475,0.1189376
49.650000000000006,-86.55,-32768,276.7609,4.1526284,0.1189376
49.650000000000006,-86.25,-32768,304.04385,4.2649817,0.1189376
49.650000000000006,-85.94999999999999,-32768,292.67883,4.2179255,0.1189376
49.650000000000006,-85.64999999999999,-32768,282.44156,4.1755157,0.1189376
49.650000000000006,-85.35,-32768,261.90366,4.0907006,0.1189376
49.650000000000006,-85.05,-32768,272.77957,4.1351724,0.1189376
49.650000000000006,-84.75,-32768,252.3317,4.050548,0.1189376
49.650000000000006,-84.45,-32768,240.99832,4.0033927,0.1189376
49.650000000000006,-84.14999999999999,-32768,252.30621,4.049605,0.1189376
49.650000000000006,-83.85,-32768,264.46545,4.0990834,0.1189376
49.650000000000006,-83.55,-32768,257.5393,4.069971,0.1189376
49.650000000000006,-83.25,-32768,259.05048,4.0755305,0.1189376
49.650000000000006,-82.95,-32768,275.8317,4.143897,0.1189376
49.650000000000006,-82.64999999999999,-32768,299.26083,4.239642,0.1189376
49.650000000000006,-82.35,-32768,291.95673,4.208648,0.1189376
49.650000000000006,-82.05,-32768,275.92126,4.141597,0.1189376
49.650000000000006,-81.75,-32768,283.27115,4.1709614,0.1189376
49.650000000000006,-81.45,-32768,296.56415,4.2248554,0.1189376
49.650000000000006,-81.14999999999999,-32768,274.14368,4.1314626,0.1189376
49.650000000000006,-80.85,-32768,277.07425,4.1425567,0.1189376
49.650000000000006,-80.55,-32768,302.95953,4.2483397,0.1189376
49.650000000000006,-80.25,-32768,301.55936,4.241669,0.1189376
49.650000000000006,-79.95,-32768,298.15277,4.226739,0.1189376
49.650000000000006,-79.64999999999999,-32768,264.02237,4.0852423,0.1189376
49.650000000000006,-79.35,-32768,235.23627,3.96581,0.1189376
49.650000000000006,-79.05,-32768,224.08131,3.9191544,0.1189376
49.650000000000006,-78.75,-32768,233.86781,3.958815,0.1189376
49.650000000000006,-78.45,-32768,247.47855,4.01442,0.1189376
49.650000000000006,-78.14999999999999,-32768,232.26791,3.9512002,0.1189376
49.650000000000006,-77.85,-32768,234.49696,3.959964,0.1189376
49.650000000000006,-77.55,-32768,233.74945,3.9566705,0.1189376
49.650000000000006,-77.25,-32768,213.48038,3.8728871,0.1189376
49.650000000000006,-76.95,-32768,222.95306,3.9117863,0.1189376
49.650000000000006,-76.64999999999999,-32768,212.2463,3.8676777,0.1189376
49.650000000000006,-76.35,-32768,221.37448,3.9055245,0.1189376
49.650000000000006,-76.05,-32768,219.97281,3.9000065,0.1189376
49.650000000000006,-75.75,-32768,237.33398,3.9720125,0.1189376
49.650000000000006,-75.45,-32768,244.80505,4.00336,0.1189376
49.650000000000006,-75.14999999999999,-32768,259.47922,4.0646214,0.1189376
49.650000000000006,-74.85,-32768,271.1249,4.113464,0.1189376
49.650000000000006,-74.55,-32768,275.39053,4.132134,0.1189376
49.650000000000006,-74.25,-32768,269.47617,4.1090603,0.1189376
49.650000000000006,-73.95,-32768,267.81506,4.103819,0.1189376
49.650000000000006,-73.64999999999999,-32768,265.62048,4.096596,0.1189376
49.650000000000006,-73.35,-32768,241.15686,3.9978094,0.1189376
49.650000000000006,-73.05,-32768,264.25412,4.095646,0.1189376
49.650000000000006,-72.75,-32768,284.60825,4.1824236,0.1189376
49.650000000000006,-72.45,-32768,305.86157,4.273193,0.1189376
49.650000000000006,-72.14999999999999,-32768,302.40262,4.262605,0.1189376
49.650000000000006,-71.85,-32768,288.81946,4.210708,0.1189376
49.650000000000006,-71.55,-32768,277.85654,4.1701894,0.1189376
49.650000000000006,-71.25,-32768,268.8236,4.1380014,0.1189376
49.650000000000006,-70.95,-32768,306.11224,4.2972527,0.1189376
49.650000000000006,-70.64999999999999,-32768,292.538,4.247472,0.1189376
49.650000000000006,-70.35,-32768,288.61972,4.237869,0.1189376
49.650000000000006,-70.05,-32768,312.44315,4.3432245,0.1189376
49.650000000000006,-69.75,-32768,320.89252,4.3855777,0.1189376
49.650000000000006,-69.45,-32768,330.06155,4.4315205,0.1189376
49.650000000000006,-69.14999999999999,-32768,324.40857,4.4167104,0.1189376
49.650000000000006,-68.85,-32768,313.7993,4.3819275,0.1189376
49.650000000000006,-68.55,-32768,315.48596,4.398246,0.1189376
49.650000000000006,-68.25,-32768,331.60513,4.4744945,0.1189376
49.650000000000006,-67.95,-32768,343.49774,4.533662,0.1189376
49.650000000000006,-67.64999999999999,-32768,341.40295,4.535509,0.1189376
49.650000000000006,-67.35,-32768,340.19348,4.5413084,0.1189376
49.650000000000006,-67.05,-32768,333.02783,4.522858,0.1189376
49.650000000000006,-66.75,-32768,331.54446,4.528115,0.1189376
49.650000000000006,-66.45,-32768,348.34485,4.6089373,0.1189376
49.650000000000006,-66.14999999999999,-32768,360.33316,4.670162,0.1189376
49.650000000000006,-65.85,-32768,361.45862,4.6868167,0.1189376
49.650000000000006,-65.55,-32768,352.2532,4.6609755,0.1189376
49.650000000000006,-65.25,-32768,346.46664,4.6494417,0.1189376
49.650000000000006,-64.95,-32768,353.22507,4.689651,0.1189376
49.650000000000006,-64.64999999999999,-32768,347.17575,4.6771903,0.1189376
49.650000000000006,-64.35,-32768,333.1922,4.632307,0.1189376
49.650000000000006,-64.05,-32768,354.0612,4.731085,0.1189376
49.650000000000006,-63.75,-32768,372.7271,4.8209023,0.1189376
49.650000000000006,-63.45,-32768,366.5243,4.808235,0.1189376
49.650000000000006,-63.14999999999999,-32768,362.04883,4.802722,0.1189376
49.650000000000006,-62.85,-32768,334.11157,4.700582,0.1189376
49.650000000000006,-62.55,-32768,340.36856,4.7393866,0.1189376
49.650000000000006,-62.25,-32768,323.9248,4.6847615,0.1189376
49.650000000000006,-61.95,-32768,330.43414,4.724644,0.1189376
49.650000000000006,-61.64999999999999,-32768,319.09967,4.691083,0.1189376
49.650000000000006,-61.35,-32768,308.97528,4.6623645,0.1189376
49.650000000000006,-61.05,-32768,287.53635,4.587169,0.1189376
49.650000000000006,-60.75,-32768,269.39383,4.5255914,0.1189376
49.650000000000006,-60.45,-32768,280.81622,4.5857954,0.1189376
49.650000000000006,-60.14999999999999,-32768,275.32028,4.576108,0.1189376
49.650000000000006,-59.85,-32768,251.24341,4.4900074,0.1189376
49.650000000000006,-59.55,-32768,260.10986,4.5396523,0.1189376
49.650000000000006,-59.25,-32768,262.06088,4.5606103,0.1189376
49.650000000000006,-58.95,-32768,243.48782,4.4970484,0.1189376
49.650000000000006,-58.64999999999999,-32768,254.68446,4.5561395,0.1189376
49.650000000000006,-58.35,-32768,244.63202,4.5276313,0.1189376
49.650000000000006,-58.05,-32768,216.92648,4.4262853,0.1189376
49.650000000000006,-57.75,-32768,213.2531,4.4239736,0.1189376
49.650000000000006,-57.45,-32768,220.99902,4.468604,0.1189376
49.650000000000006,-57.14999999999999,-32768,228.18939,4.5109878,0.1189376
49.650000000000006,-56.85,-32768,229.81834,4.530297,0.1189376
49.650000000000006,-56.55,-32768,219.12799,4.4987936,0.1189376
49.650000000000006,-56.25,-32768,225.83496,4.5389957,0.1189376
49.650000000000006,-55.95,-32768,229.24103,4.5655346,0.1189376
49.650000000000006,-55.64999999999999,-32768,239.46571,4.6200476,0.1189376
49.650000000000006,-55.35,-32768,224.32767,4.570012,0.1189376
49.650000000000006,-55.05,-32768,231.10216,4.6102266,0.1189376
49.650000000000006,-54.75,-32768,222.72224,4.5877995,0.1189376
49.650000000000006,-54.45,-32768,221.2228,4.593807,0.1189376
49.650000000000006,-54.14999999999999,-32768,194.49118,4.495728,0.1189376
49.650000000000006,-53.85,-32768,187.48106,4.478899,0.1189376
49.650000000000006,-53.55,-32768,176.9344,4.4473357,0.1189376
49.650000000000006,-53.25,-32768,188.75714,4.5079465,0.1189376
49.650000000000006,-52.95,-32768,169.50345,4.440449,0.1189376
49.650000000000006,-52.64999999999999,-32768,167.30869,4.4431744,0.1189376
49.650000000000006,-52.35,-32768,178.5288,4.50109,0.1189376
49.650000000000006,-52.05,-32768,196.45146,4.5866,0.1189376
49.650000000000006,-51.75,-32768,184.95877,4.5507607,0.1189376
49.650000000000006,-51.45,-32768,153.74855,4.4335265,0.1189376
49.650000000000006,-51.14999999999999,-32768,141.47452,4.3944855,0.1189376
49.650000000000006,-50.85,-32768,178.84206,4.559941,0.1189376
49.650000000000006,-50.55,-32768,178.0721,4.5680575,0.1189376
49.650000000000006,-50.25,-32768,163.14713,4.5179396,0.1189376
49.35,-149.85,-32768,105.5884,3.331127,0.1189376
49.35,-149.54999999999998,-32768,85.23087,3.2490761,0.1189376
49.35,-149.25,-32768,68.147064,3.1805267,0.1189376
49.35,-148.95,-32768,43.213085,3.0796769,0.1189376
49.35,-148.65,-32768,29.289658,3.0241609,0.1189376
49.35,-148.35,-32768,52.65918,3.1223173,0.1189376
49.35,-148.04999999999998,-32768,47.76335,3.1040344,0.1189376
49.35,-147.75,-32768,60.681183,3.159136,0.1189376
49.35,-147.45,-32768,49.671654,3.1156063,0.1189376
49.35,-147.15,-32768,60.027416,3.1600819,0.1189376
49.35,-146.85,-32768,67.16338,3.1913183,0.1189376
49.35,-146.54999999999998,-32768,70.361694,3.2062774,0.1189376
49.35,-146.25,-32768,65.72955,3.1889362,0.1189376
49.35,-145.95,-32768,69.21478,3.2050183,0.1189376
49.35,-145.65,-32768,57.231842,3.1573243,0.1189376
49.35,-145.35,-32768,66.48486,3.197101,0.1189376
49.35,-145.04999999999998,-32768,68.745,3.2081509,0.1189376
49.35,-144.75,-32768,78.131424,3.2485356,0.1189376
49.35,-144.45,-32768,59.046364,3.1713705,0.1189376
49.35,-144.15,-32768,63.538418,3.1915169,0.1189376
49.35,-143.85,-32768,69.772934,3.2187698,0.1189376
49.35,-143.54999999999998,-32768,71.11196,3.225889,0.1189376
49.35,-143.25,-32768,75.82367,3.2468128,0.1189376
49.35,-142.95,-32768,62.3961,3.1929052,0.1189376
49.35,-142.65,-32768,65.473366,3.207099,0.1189376
49.35,-142.35,-32768,83.95285,3.2847435,0.1189376
49.35,-142.04999999999998,-32768,82.05203,3.2783046,0.1189376
49.35,-141.75,-32768,100.23447,3.3545508,0.1189376
49.35,-141.45,-32768,88.11564,3.3059986,0.1189376
49.35,-141.15,-32768,123.599625,3.4534845,0.1189376
49.35,-140.85,-32768,96.30728,3.3423579,0.1189376
49.35,-140.54999999999998,-32768,96.42939,3.3440888,0.1189376
49.35,-140.25,-32768,110.44374,3.4030435,0.1189376
49.35,-139.95,-32768,104.00254,3.3776796,0.1189376
49.35,-139.65,-32768,93.75905,3.3365602,0.1189376
49.35,-139.35,-32768,105.48839,3.3860152,0.1189376
49.35,-139.04999999999998,-32768,92.57008,3.333833,0.1189376
49.35,-138.75,-32768,108.7103,3.4014287,0.1189376
49.35,-138.45,-32768,87.61772,3.3155177,0.1189376
49.35,-138.15,-32768,91.35755,3.3318112,0.1189376
49.35,-137.85,-32768,89.32521,3.324417,0.1189376
49.35,-137.54999999999998,-32768,96.322296,3.3540728,0.1189376
49.35,-137.25,-32768,99.784,3.3692102,0.1189376
49.35,-136.95,-32768,130.95221,3.4985285,0.1189376
49.35,-136.65,-32768,124.65533,3.47332,0.1189376
49.35,-136.35,-32768,145.48724,3.5599697,0.1189376
49.35,-136.04999999999998,-32768,157.94246,3.6118777,0.1189376
49.35,-135.75,-32768,170.63815,3.6648896,0.1189376
49.35,-135.45,-32768,177.98814,3.6958034,0.1189376
49.35,-135.15,-32768,179.63972,3.7032242,0.1189376
49.35,-134.85,-32768,182.58514,3.7158408,0.1189376
49.35,-134.54999999999998,-32768,152.16464,3.5909772,0.1189376
49.35,-134.25,-32768,149.27634,3.579528,0.1189376
49.35,-133.95,-32768,161.38116,3.629987,0.1189376
49.35,-133.65,-32768,170.55035,3.6681974,0.1189376
49.35,-133.35,-32768,175.6535,3.6896863,0.1189376
49.35,-133.04999999999998,-32768,166.3035,3.651505,0.1189376
49.35,-132.75,-32768,163.85843,3.6419177,0.1189376
49.35,-132.45,-32768,179.14906,3.705305,0.1189376
49.35,-132.15,-32768,190.5228,3.7526255,0.1189376
49.35,-131.85,-32768,210.16357,3.8339064,0.1189376
49.35,-131.54999999999998,-32768,217.02698,3.8626263,0.1189376
49.35,-131.25,-32768,222.32239,3.8848262,0.1189376
49.35,-130.95,-32768,220.10965,3.8761132,0.1189376
49.35,-130.65,-32768,173.57854,3.6846282,0.1189376
49.35,-130.35,-32768,158.07672,3.6211486,0.1189376
49.35,-130.04999999999998,-32768,158.069,3.6215274,0.1189376
49.35,-129.75,-32768,167.67175,3.6615598,0.1189376
49.35,-129.45,-32768,176.91753,3.700161,0.1189376
49.35,-129.15,-32768,164.95192,3.6513414,0.1189376
49.35,-128.85,-32768,176.22308,3.6982884,0.1189376
49.35,-128.54999999999998,-32768,184.90451,3.7347023,0.1189376
49.35,-128.25,-32768,195.70609,3.779722,0.1189376
49.35,-127.95,-32768,179.98308,3.7155776,0.1189376
49.35,-127.65,-32768,174.50877,3.693686,0.1189376
49.35,-127.35,-32768,171.10234,3.6804025,0.1189376
49.35,-127.05,-32768,152.79352,3.6057844,0.1189376
49.35,-126.75,-32768,153.60266,3.6099226,0.1189376
49.35,-126.45,-32768,174.15692,3.695606,0.1189376
49.35,-126.15,-32768,177.78893,3.7116084,0.1189376
49.35,-125.85,-32768,165.23807,3.6609988,0.1189376
49.35,-125.55,-32768,165.09619,3.6615589,0.1189376
49.35,-125.25,-32768,137.3587,3.5485525,0.1189376
49.35,-124.95,-32768,139.57416,3.5591037,0.1189376
49.35,-124.65,-32768,174.71649,3.7055073,0.1189376
49.35,-124.35,-32768,176.21204,3.7134037,0.1189376
49.35,-124.05,-32768,181.93736,3.7387784,0.1189376
49.35,-123.75,-32768,176.44733,3.7181494,0.1189376
49.35,-123.45,-32768,164.14441,3.6694467,0.1189376
49.35,-123.15,-32768,173.30215,3.7093918,0.1189376
49.35,-122.85,-32768,188.83331,3.7757726,0.1189376
49.35,-122.55,-32768,185.46315,3.7642019,0.1189376
49.35,-122.25,-32768,200.51305,3.8280404,0.1189376
49.35,-121.95,-32768,213.94974,3.8846705,0.1189376
49.35,-121.65,-32768,182.85239,3.7569017,0.1189376
49.35,-121.35,-32768,187.21127,3.7750995,0.1189376
49.35,-121.05,-32768,185.72307,3.7692282,0.1189376
49.35,-120.75,-32768,191.08232,3.791511,0.1189376
49.35,-120.45,-32768,202.13692,3.8373578,0.1189376
49.35,-120.15,-32768,221.77551,3.9182758,0.1189376
49.35,-119.85,-32768,209.07224,3.8658755,0.1189376
49.35,-119.55,-32768,181.18855,3.750345,0.1189376
49.35,-119.25,-32768,197.22269,3.8155444,0.1189376
49.35,-118.95,-32768,184.159,3.760155,0.1189376
49.35,-118.65,-32768,175.98418,3.7241044,0.1189376
49.35,-118.35,-32768,182.49968,3.7481391,0.1189376
49.35,-118.05,-32768,169.40192,3.6903594,0.1189376
49.35,-117.75,-32768,165.93462,3.6719327,0.1189376
49.35,-117.45,-32768,184.02786,3.7421906,0.1189376
49.35,-117.15,-32768,182.6699,3.7327497,0.1189376
49.35,-116.85,-32768,200.78003,3.8045123,0.1189376
49.35,-116.55,-32768,230.49176,3.9254513,0.1189376
49.35,-116.25,-32768,225.69489,3.9054773,0.1189376
49.35,-115.95,-32768,243.8063,3.9811234,0.1189376
49.35,-115.65,-32768,227.77005,3.9169037,0.1189376
49.35,-115.35,-32768,245.90488,3.9939702,0.1189376
49.35,-115.05,-32768,238.65067,3.9668534,0.1189376
49.35,-114.75,-32768,233.79501,3.949948,0.1189376
49.35,-114.45,-32768,211.80194,3.8624563,0.1189376
49.35,-114.15,-32768,201.6455,3.8238442,0.1189376
49.35,-113.85,-32768,218.84485,3.8983607,0.1189376
49.35,-113.55,-32768,215.77028,3.8892584,0.1189376
49.35,-113.25,-32768,213.6061,3.8840444,0.1189376
49.35,-112.95,-32768,213.78772,3.8887417,0.1189376
49.35,-112.65,-32768,184.04613,3.7699914,0.1189376
49.35,-112.35,-32768,169.20845,3.7129748,0.1189376
49.35,-112.05,-32768,169.70076,3.719069,0.1189376
49.35,-111.75,-32768,177.86464,3.756749,0.1189376
49.35,-111.45,-32768,189.5236,3.8089857,0.1189376
49.35,-111.15,-32768,201.14513,3.8607728,0.1189376
49.35,-110.85,-32768,191.72095,3.8257182,0.1189376
49.35,-110.55,-32768,184.59918,3.7997897,0.1189376
49.35,-110.25,-32768,204.34917,3.8842936,0.1189376
49.35,-109.95,-32768,191.11253,3.832424,0.1189376
49.35,-109.65,-32768,189.1946,3.826795,0.1189376
49.35,-109.35,-32768,204.86359,3.8929682,0.1189376
49.35,-109.05,-32768,202.93744,3.885921,0.1189376
49.35,-108.75,-32768,200.23903,3.875037,0.1189376
49.35,-108.45,-32768,201.1581,3.878464,0.1189376
49.35,-108.15,-32768,187.5642,3.8212712,0.1189376
49.35,-107.85,-32768,215.37762,3.9340324,0.1189376
49.35,-107.55,-32768,210.83095,3.9128034,0.1189376
49.35,-107.25,-32768,226.57346,3.9744706,0.1189376
49.35,-106.95,-32768,238.51947,4.0200586,0.1189376
49.35,-106.65,-32768,237.21252,4.0105844,0.1189376
49.35,-106.35,-32768,224.76253,3.9548323,0.1189376
49.35,-106.05,-32768,229.43904,3.9696558,0.1189376
49.35,-105.75,-32768,238.05643,4.0007176,0.1189376
49.35,-105.45,-32768,232.60564,3.9743881,0.1189376
49.35,-105.15,-32768,247.22289,4.031551,0.1189376
49.35,-104.85,-32768,248.12318,4.033355,0.1189376
49.35,-104.55,-32768,272.58163,4.1335993,0.1189376
49.35,-104.25,-32768,295.95227,4.2310433,0.1189376
49.35,-103.95,-32768,294.96353,4.22946,0.1189376
49.35,-103.65,-32768,290.0442,4.2131844,0.1189376
49.35,-103.35,-32768,285.053,4.1977167,0.1189376
49.35,-103.05,-32768,300.64572,4.268085,0.1189376
